Symbol,Exchange,Description,Market capitalization,Sector,"Gross profit growth %, Quarterly YoY",gross_profit_yoy_growth_fy,"Gross margin %, Trailing 12 months","Revenue growth %, Quarterly YoY","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months","Enterprise value to EBITDA ratio, Trailing 12 months",Upcoming earnings date,"Return on capital employed %, Annual","Free cash flow, Annual",net_debt_fq,"Piotroski F-score, Annual","Altman Z-score, Annual",sloan_ratio_ttm,"Shares buyback ratio %, Annual",Buyback yield %,research_and_dev_ratio_ttm,"Interest coverage, Annual",net_debt_to_ebitda_fq,"Cash and short-term investments, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Earnings per share diluted growth %, TTM YoY",free_cash_flow_per_employee_fy,"Price to earning to growth, Trailing 12 months","Net margin %, Trailing 12 months",Performance % 1 year,Analyst Rating,debt_to_equity_fy,Total common shares outstanding,"Free cash flow, Trailing 12 months","Number of employees, Annual",ebitda_per_employee_fy,"Revenue growth %, 5 year CAGR","Return on invested capital %, Annual","Net debt, Annual","Cash and equivalents, Annual","Long term debt, Annual","Debt to equity ratio, Quarterly","Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Sloan ratio %, Annual","Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Gross margin %, Annual",return_on_capital_employed_fq,Price,"Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day"
LWAY,NASDAQ,"Lifeway Foods, Inc.",462888401.99999994,Consumer Non-Durables,57.944954128440365,20.052462838822503,27.8889533033733,36.71215638627932,-7.754498908214743,13.743710523498553,31.278397356464268,27.288288288288285,2.0259021868475307,1.9881355130613623,9.12007392651809,5.124908000372228,18.2296796157821,18.57545269973222,46251.0000,19.40810791349639,-16478000.000000002,1888000,4,,29.502510269283437,-0.8741721854304614,0,,210.02597402597402,0.07545661644218855,5571000,725242.3208191129,17.5730679008432,62.8372,45.8433734939759,-56238.90784982936,0.6603262300251688,6.53526111840012,20.677290836653377,Buy,0.00543003297638052,15281900,-20728000,293,68778.15699658703,15.805178370801421,17.5252908447142,-5105000,5571000,360000,0.0829476760922035,6,9.66090797749264,23.37638066047433,,-0.25332473203652245,-1.3322192942991196,26.32674793288295,24.510460494201954,27.1374519990965,23.528684123226746,30.29,33.025911286780854,34.204696499778464,1.11,0.44735935,10.9063408552984,2.32553506009384,30.09961022087484,34.5,202432.63333333333,65.51302206451813
COCO,NASDAQ,"The Vita Coco Company, Inc.",3908218260.0000005,Consumer Non-Durables,48.981893365077376,11.858835173047597,37.1952737829171,37.307994897686406,6.3998491259142645,18.171441417173583,49.57258765575196,39.368719731305475,5.6473075077737835,6.018449507154337,14.7004967933145,11.096210943137393,26.3199747314021,37.889028492263186,46239.0000,27.027194905266526,39025000,-188766000,4,,3.786887495059826,-0.21107426799236764,0.4177351139032854,,,-1.9229068831684781,198154000,1814821.4285714298,24.1615694856858,86.22049999999999,35.59921414538311,116145.83333333333,1.3339124757004874,12.5886697113983,78.38894681960377,Buy,0.044691170349458,57112644,64522999.99999999,336,249238.09523809524,14.441104658633952,23.6374573493369,-183337000,198154000,13087000,0.040974180303430405,5,15.6003068583158,6.939381347909338,0.06543343500934763,-2.189255349636989,1.0670016088948209,71.38393116769744,57.95638425820321,36.3283479287612,29.528050138001493,68.43,41.53050672182007,24.12479593687648,1.738182,0.76445746,14.9048622582839,0.133137485132623,60.069885641677246,76.666667,1111649.8333333333,40.096722987175916
FBYD,NASDAQ,"Falcon's Beyond Global, Inc.",2147199450,Industrial Services,98.24780976220275,57.21917198397388,65.5354449472097,214.75409836065575,-166.1922663802363,120.8450704225352,82.95081967213115,,117.4207848524025,49.78328429541047,-79.9989226459815,57.38448577538721,650.090415913201,,,-56.15783699351024,-24756000,17820000,5,,21.805994323193126,-33.369957551782115,-0.5529062519087363,0.4363283775048481,-4.462174940898345,,1868000,61300.4115226337,,57.2322,,-101876.54320987655,,58.0963154492566,208,NoRating,1.5076303873889,49012200,-28373000,243,-60703.7037037037,,14.0405357845268,16111999.999999998,1868000,14365000,1.27361716392893,5,10.8443343565654,5.704476627387485,1.3359291084854996,,-0.5765616365888904,15.286734719587535,11.956560062598886,71.1264769065521,-68.17232435906264,17.71,59.11949685534591,38.359375,,-0.981852,-77.418659771601,0.00148341731473545,,,151322.56666666668,54.96586955581942
AMPX,NYSE,"Amprius Technologies, Inc.",1640042580,Producer Manufacturing,,,18.1303524146106,152.88904643743354,-48.66937858678829,202.11031571978316,,,17.549301264083844,17.781590803762327,-23.4182333846648,14.741264082489975,-44.1566097547411,,46240.0000,-19.858646480363223,-35534000,-55990000,6,,14.295326645461223,-15.0531331632903,-4.336228880106272,12.436989685696243,,,90665000,669825.688073394,,92.9275,25.87004137259674,-326000,,-43.9814763524368,114.84230055658628,StrongBuy,0.384067812936474,141627170,-58750000,109,-181247.70642201835,73.23955134544147,-36.2431412259145,-50793000,90665000,35207000,0.0599740435410459,5,64.5970305038085,-5.411400271526092,12.915861993398256,,-0.428997841472716,15.971615327192351,13.786886609462554,11.3188423662188,-19.27638328431708,11.58,-30.366806975345757,23.191489361702125,-0.067,2.262549,-18.7828899992245,0.0326184401337638,53.65239294710328,23.333333,8452231.3,34.916349111300704
IONQ,NYSE,"IonQ, Inc.",16827009037,Electronic Technology,-737.3111782477341,-871.2192569335426,-28.7951987515899,754.7184773988898,-298.50479940930353,201.85034708518094,,,79.29603264784788,89.9908883857245,-420.292542673607,3.380762501434274,10.7474337734934,,46246.0000,-17.160535609096307,-388104000,-2003027000,4,,44.31706289170151,-63.38952947967441,-19.909468121360703,209.22198826409004,,,2392156000,114855.123674912,,98.34150000000001,88.51160917997584,-342848.0565371025,,164.872433437724,-3.365487674169347,Buy,0.00790126745057332,373270000,-512164000,1132,-448949.64664310956,,-24.1947859031802,-2362135000,1030865000,21171000,0.00611800435251908,4,3.73056476726861,28.429151044737594,235.1287533841989,,-1.3796470239878218,52.52787932452266,46.71314993522575,-22.6710558700468,-21.453747455678023,45.08,56.79999999999999,-12.380952380952388,-0.372743,3.229675,,0.29597960108029,,71.318182,26311500.766666666,36.27664534417455
MOD,NYSE,Modine Manufacturing Company,12444454875,Producer Manufacturing,29.337349397590362,13.774875621890548,23.1900914777907,47.46600741656366,3.3126944715089417,23.18801300913737,105.2626876340243,30.171142676006976,4.073796760554525,3.9112696865863983,11.6626324227468,10.415013674070453,11.545588444909,28.753394441979143,46239.0000,22.376064774403275,105400000,506400000,6,,7.257159949151276,-0.7633587786259515,0.0562499528529971,,11.7626582278481,1.1235855336143776,73700000,241037.878787879,11.545588444909,97.9567,-34.42891876849167,7984.848484848485,,3.81943352928232,132.57328990228012,StrongBuy,0.4856425282545,52815800,105400000,13200,34196.969696969696,11.962592472994338,8.14234016887817,506400000,73700000,502400000,0.4856425282545,6,7.12372857481057,7.257159949151276,0.9208913473929032,1.1218431546300398,1.951851851851852,260.4762708666508,209.64550859648327,23.0002828676494,22.333925292718902,235.62,0.6578947368421019,96.35,7.809449,1.6713244,14.1680550752884,2.6537037037037,47.5114105629211,351.75,1774755.3666666667,39.23571057882449
LWLG,NASDAQ,"Lightwave Logic, Inc.",1053904626.9999998,Process Industries,-7.847325216787782,-5.12876901821283,-788.416527837766,27.27233058428241,-6367.169787422685,147.74331886407614,,,4036.749906419036,4102.590848460542,-8998.52903066576,12.660102169245576,-37.5891068960233,,46252.0000,-35.93278935063943,-15080960,-72550541,6,,-6.230007115099516,-18.44975508965805,-4.123474163284038,4882.772464572921,,,69017354,6966.323529411769,,98.8175,11.299435028248581,-443557.6470588235,,-8725.37134160137,438.5826771653543,NoRating,0.0348134785292092,154080000,-15248930,34,-548608.8235294118,,-35.9306248651748,-66418673,69017354,2403911,0.0313878876312666,6,135.338448223831,-5.812923306168616,4850.937071203901,,-0.10297335735655366,9.90525554696987,7.496791242676842,-793.181482341517,-37.15202763164853,6.84,-18.37708830548927,61.320754716981114,,2.415373,,0.010393880876208,-12.401055408970963,,5727891.4,34.78176107259941
LINC,NASDAQ,Lincoln Educational Services Corporation,1717360190.0000002,Commercial Services,22.066564902920238,21.117283831129864,60.2760826301837,22.510339897537147,-5.295412751982186,17.764916012216407,75.75206380299426,68.96815286624204,3.5014653969582814,3.202843132779623,6.08160207970743,8.631024499738551,11.9004375902795,32.98205288278629,46244.0000,8.09584203551981,-27443000,189860000,5,,6.449724079271222,-0.5122106727216814,0,,8.81143193871538,3.2832981703731887,28519000,200093.05019304997,10.5822961645923,93.0839,84.62929475587704,-10595.752895752898,0.9205655591551771,4.11406813391788,137.14410862899695,StrongBuy,1.02091262369296,31720700,-9169000,2590,19589.57528957529,12.073948208292084,5.41376831897865,175345000,28519000,192767000,1.03883758826725,6,4.28834330926465,9.531717643623622,,3.455959161952815,-0.2926405700047214,47.37177258307476,36.01835388954662,60.3680527013494,8.967939737264217,54.14,33.943592281048986,119.19028340080972,0.785,0.7930137,10.6162748856234,2.59728479723462,122.0447284345048,58.166667,520741.3333333333,64.36160774144307
OSS,NASDAQ,"One Stop Systems, Inc.",355187724,Electronic Technology,83.19320465593282,,40.273461817432,54.98184108888169,-19.881671866027222,31.176963834036087,57.0859872611465,1434,6.04738506847033,6.487378277446559,0.00733940016768039,7.834181945324621,-0.233697163736573,313.69635456488066,46240.0000,-8.893075171628162,-6404980,-35160977,4,,-3.845598784830437,-16.241883113045123,-3.4524732054084164,8.352035198281719,-1339.322235434007,-34.46546393773648,33374975.999999996,565184.210526316,-8.46659757223297,87.4416,,-112368.0701754386,,-0.15762703511514,249.75609756097563,StrongBuy,0.0319296821392936,24769000,-1229680,57,-41874.0350877193,-9.095114826582195,-8.15849483396168,-31906017,33374975.999999996,1249862,0.0312478095160204,4,20.8868558931256,-17.266748530992366,13.798488305318868,,-0.049823170853752985,15.380742508946442,10.71236868470148,46.5310114696342,0.010487085427004663,14.34,82.67515923566879,62.217194570135746,0.01,1.4351137,1.92778302344587,0.00473256916303572,84.4279661016949,19,1379748.5333333334,39.55048765855435
SITM,NASDAQ,SiTime Corporation,16158290268,Electronic Technology,120.71136603375527,67.46033265067851,55.6981616795469,88.29293364724607,10.753076593399866,61.15680054465532,,76.98004514952022,40.46353436585314,41.0623017172399,-10.1557729158331,13.941935062145731,-2.61886089704951,3099.935928211333,46239.0000,-6.079999838969729,35126000,-785708000,7,,-11.38323882687722,-11.44588524451225,-2.786581949772905,32.00846511823791,,-158.4408146803791,808407000,740725.623582767,,84.5383,73.44997898276586,79650.79365079364,,-6.38147781591526,198.07654850019478,Buy,0.0031223457898497,26396800,54271000,441,-45854.875283446716,22.973309743275895,-4.6119339690334,-804797000,16759000,1132000,0.0025505229607464502,7,41.6120249154205,23.00218042958247,36.396559113451296,,2.06016778650875,649.8599992384222,473.01122769232825,53.5682360864507,-3.892898132149478,612.13,55.00886300329198,82.6981047604835,7.951801,2.9103703,1.30530228052812,1.88046160270281,80.38632986627043,837.5,642936.1,42.35611876031916
VNOM,NASDAQ,"Viper Energy, Inc.",15318803184.000002,Miscellaneous,58.38509316770186,11.53727766038023,46.3078848560701,102.44897959183675,78.23179791976226,57.689532039326316,,16.8649345880625,13.857824270337922,4.725068072590737,43.0538172715895,1.6334517544692897,-1.20698510529019,15.442680044630405,46237.0000,6.58690107691851,1053000000,1575000000,3,,1.0790172642762286,-66.00061302924877,1.8930982826575884,,5.462264150943396,1.098326359832636,13000000,,,92.14819999999999,-108.37194608256107,,,-2.94117647058824,17.45901639344262,StrongBuy,0.49145683453237404,191524000,1180000000,,,40.37064743907368,-1.46746330783456,2173000000,13000000,2186000000,0.313453265545561,3,3.58259866045468,10.275432089022177,,1.8322091062394603,6.504280147062876,44.47157118570026,43.360398587582765,47.9197622585438,7.5942380926099675,42.99,-5.765015344147294,18.266850068775792,2.549076,0.37846208,89.7371714643304,0,-13.716314345651135,57.105263,2029237.5666666667,46.52165909131315
DOCN,NYSE,"DigitalOcean Holdings, Inc.",14660036705,Technology Services,11.793516887611643,15.80643984350017,58.490516313543,22.40214899645471,18.831585918771015,15.476515311645306,61.40228176771429,114.97169291664041,16.262135887686334,16.16736532406242,16.4361409992737,16.514089350311014,70.0026159091615,49.822801599963825,46246.0000,11.909793305089213,169753000,766697000,8,,8.103254490471668,0.3110581692534859,-5.960189715636869,18.01093999867177,8.750780379041249,2.476155565316246,254475000,616571.135430917,,79.91060000000002,109.49633699633698,116110.12311901504,0.5470772899563617,24.9653974314511,379.7472677595628,Buy,,104364000,171844000,1462,201393.9808481532,23.139378336961023,19.7849285123682,1446733000,254475000,1236651000,1.69945998088747,5,3.8827229686328,11.859520434454934,17.92946073281586,4.913540371827006,1.535486753339588,143.66279606054755,94.2236380109819,59.8597556984648,9.262187667445653,140.47,55.45595396193006,166.74895556399545,1.221779,1.5690397,32.63994670203,1.08513604074521,-60.23031601499732,179.642857,3520042.433333333,43.68697034561211
VSEC,NASDAQ,VSE Corporation,5794363107.999999,Industrial Services,45.25079246690285,56.20640737675846,12.2177996460057,26.76677927708019,0.5132723472162909,41.4647392197961,79.49191685912241,47.302138170251055,4.198379170230604,5.210905262912747,10.6824129199448,2.1731325391978307,3.76610396599633,29.224269070244517,46232.0000,7.707816439333512,5709000,-836875000,6,,10.719242641126565,-13.635174208528046,-29.632419784486867,,5.566218382614892,-4.933357306232168,69358000,695171.875,2.912607076168641,98.1734,228.11315988886082,3568.1249999999995,0.3730101747730787,5.80787764331264,63.90476190476191,StrongBuy,0.23825486096824602,28057200,-13505000,1600,103074.37500000001,10.94700687471779,3.33881761678341,273445000,69358000,328997000,0.150975014777497,6,6.17112488714579,13.531794192779376,,1.6580563791922094,-0.48518967934548796,201.07941728456666,184.8306414184207,11.8797060079567,5.545600106920932,206.52,-1.4694656488549542,2.2426852814495772,4.365976,1.2085906,14.3660707480458,1.46807151922212,,259.222222,518829.5,48.794850356823495
S,NYSE,"SentinelOne, Inc.",6105333823,Technology Services,15.185771346748059,21.833180354909942,73.0039679437433,20.795619768675582,5.182476794656429,21.889901042167555,,51.02479329372059,5.1808282372300285,5.834579450894551,-28.593029308632,4.228977399546945,-21.356246919669,,46261.0000,-17.522869536513987,51891000,-671132000,4,,-19.956796581073252,-6.601306954546657,2.819632881522128,33.11736228031873,,,651286000,345268.275862069,,94.7331,27.91839818662637,17893.44827586207,,-30.3846102510616,-2.783842794759834,Buy,0.010438056006874702,336745000,44516000,2900,-86038.27586206897,60.8281471836768,-28.8075298965962,-636285000,192245000,9107000,0,5,2.0180006248948,-25.19763324093906,32.343964413479576,,0.13209483907368783,16.02196462211984,15.89238441164019,73.1759810961591,-17.241202884245585,17.81,33.20867614061331,15.424497731691503,0.349046,0.824576,-22.7846918598997,0.076893107307855,64.39823566477631,19.344828,8761703.233333332,63.97243914254972
ASUR,NASDAQ,Asure Software Inc,236910295,Technology Services,25.605911330049263,16.249525688699997,55.0975452022311,22.674585413438916,5.47740517002156,17.320856150661147,,9.717647058823529,1.9756695791005363,1.5852280994853285,-2.73773274770284,1.1819806618805513,-5.07961567274866,11.681522146100534,46244.0000,-3.3399605544620528,7698000,56366000,4,,8.94427756719969,-5.2678939672303295,-0.24903940962126614,3.5211931772250815,-1.6629746835443038,2.2451206882816854,25244000,219252.730109204,,80.9358,29.484496861327752,12009.360374414977,,-6.80593355069925,-24.01103955841766,StrongBuy,0.37818257194281,28681600,3197000,641,30563.182527301095,16.493868041808945,-5.55126760146415,49559000,25244000,68503000,0.37770271283160906,6,-0.109421672449065,9.467015841985873,3.98389082189539,2.529681996835281,0.11249120337790289,8.491048881521253,8.732870779802742,54.4972641435595,-1.6681306592892384,8.26,-3.50467289719627,-12.961011591148582,0.85,0.49966553,16.9127751879497,1.02230823363828,,13.375,130819.73333333334,48.150220537140264
GRRR,NASDAQ,Gorilla Technology Group Inc.,486033392,Technology Services,-7.113152742768568,-8.691512286192712,30.0185742279287,54.60881508345098,-28.88150182372487,35.7374940123276,,,3.5724196742555026,4.131679643475272,-14.1415848570692,2.7605712853289277,-31.7634951335831,,46302.0000,6.0647075305499385,-29274480,-88309908,4,,-14.258030666866626,62.00262031162267,-19.724307858136235,3.1576699462363487,15.618159350355937,,105331557,506803.28500009497,,92.23700000000001,,-146372.40000000002,,-39.2317335011926,-17.308146399055484,StrongBuy,0.0783417105926938,27757475,-11899790,200,49034.8,17.419068563455564,-8.10062441899435,-89970327,99532115,4277477,0.08671764609654771,,2.02669493396874,4.38539319560347,2.655787836892193,-9.174130107597053,-0.45712023231029686,16.483275134408114,14.95686512765315,32.8685201793824,-11.001216473575582,17.51,60.05484460694701,29.79985174203114,-4.327,0.22039069,-12.8845895436025,0.0167562664366238,-507.27117194183063,39.666667,1905375.9666666656,50.162910603944646
OUST,NASDAQ,"Ouster, Inc.",2764042782,Electronic Technology,54.550174293554846,99.29807217004449,48.6111260993903,48.86614366266244,-38.285198129693484,52.45947381211691,,,14.070375988776776,14.698120016079411,-38.785409809529,9.99504967592646,-25.171113976788,,46240.0000,-34.07127631726562,-64849000.00000001,-156380000,6,,4.799586906833859,-15.95674302336135,-3.518975923000023,36.29579668699077,,,210052000,529325,,93.6689,50.41734527687297,-202653.12500000003,,-30.1219446392921,90.39473684210525,Buy,0.0652560957904469,63673000,-69260000,320,-215968.75,55.04713126282288,-25.7668449836869,-192972000,68880000,12938000,0.0630757453169388,6,3.35712748483892,4.463593375948478,40.42294431587399,,-1.1202616398071565,40.074292493339925,29.11123227669106,47.6054408917017,-29.899276445912303,43.41,116.07765057242408,53.121693121693106,-0.467183,3.174582,-31.569632547348,0.435132524315509,32.657926102502984,47.285714,5427029.7,48.59895784482616
