Symbol,Exchange,Description,Market capitalization,Price,Sector,"Gross profit growth %, Quarterly YoY","Revenue growth %, Quarterly YoY","Gross margin %, Trailing 12 months","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Net debt, Annual","Enterprise value to EBITDA ratio, Trailing 12 months","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months",Upcoming earnings date,"Cash and equivalents, Annual","Long term debt, Annual","Earnings per share diluted growth %, TTM YoY","Return on invested capital %, Annual","Debt to equity ratio, Quarterly",Performance % 1 year,"Net margin %, Trailing 12 months","Revenue growth %, 5 year CAGR","Price to earning to growth, Trailing 12 months",Analyst Rating,"Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Shares buyback ratio %, Annual","Interest coverage, Annual","Return on capital employed %, Annual","Sloan ratio %, Annual",Buyback yield %,"Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Cash and short-term investments, Annual","Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day",Total common shares outstanding,"Number of employees, Annual","Free cash flow, Annual","Free cash flow, Trailing 12 months","High, 52 weeks","Performance %, 1 week","Performance %, 1 month","Average true range, 14, 1 day","Simple moving average, 50, 1 day","Simple moving average, 150, 1 day","Simple moving average, 200, 1 day","Volatility, 1 month","Volatility, 1 week","Low, 52 weeks","Relative volume, 1 week",Volume,"Exponential moving average, 21, 1 day"
ORA,NYSE,"Ormat Technologies, Inc.",6023677359,98.02,Utilities,65.0540951910815,75.79538827134165,27.5095987598093,-28.768330431320315,12.492298108119783,47.405329593267886,42.737595436904925,2576090000,16.732865295924388,7.579391590730193,5.330068506099565,19.3169670325138,2.3429184560640643,5.07155698874217,46337.0000,280866000,2366484000,0.15015015015014435,2.62308673273607,1.3270377087904501,14.509345794392527,10.9654444646865,7.005717942830425,322.3546936209507,Buy,5,1.50698363733174,-0.23475084953106656,1.093351917851724,3.5155507624335476,8.209226659118984,0.4175024408042834,0.637061754769626,5.296662355739873,600450.849514563,3.801263814104459,99.6634,-3.4737479024138374,111.46236981551036,111.7018420850104,280866000,-20.266807662585922,-20.21813446198926,2.293531,0.8942522,45.296435826662,8.72855621530915,7.175158275550192,134.909091,896928.5666666667,35.952614769870436,61453600,1648,-284675000,-215289000,146.39,-0.11209619891979969,-12.482142857142861,3.5146447931855636,118.39480000000003,117.30993333333325,115.55819999999999,3.1845821967107026,2.2306271424775366,84.67,0.6682044165684996,1099557,103.61007831531155
RSI,NYSE,"Rush Street Interactive, Inc.",6007565346.999999,25.92,Consumer Services,50.84640381028356,46.267137662183295,31.8625310090194,14.477516422373213,22.762565700267185,87.41989881956157,41.81191413716954,-323792000,32.298926201388845,4.263476877934014,2.4076915740401454,10.0943639849855,16.17069062324537,20.7246517970196,46330.0000,340504000,12449000,47.07341269841269,26.4758952346886,0.07989150403077659,31.506849315068497,2.33492155111303,32.43121012447898,2.034065857910253,StrongBuy,6,7.02376543039749,-11.246991416256419,96.21350762527233,26.58063661834499,-14.37787010715067,0.46015313031600397,,-2.5238280823732984,1243890.35087719,29.4874575610965,96.5586,1.5671391061054893,29.48837965140047,24.082265884877593,340504000,-7.063463607027605,53.191489361702125,0.619919,1.5949639,13.200057646965,0.353601320153001,-18.95850284784378,36,2855754.933333333,33.12613510469117,115626000,912,164237000,181674000,34.53,-15.51499348109517,-19.752321981424135,1.6874903491029476,29.757199999999983,24.167266666666677,22.690299999999983,5.152291971499252,8.260173863808427,15.51,0.8839190907432252,4530707,29.967779209796813
AIR,NYSE,AAR Corp.,5911205353,146.83,Electronic Technology,17.643142476697736,22.99536116633532,18.8029020556227,1.8016928657799274,18.971408020140263,30.161045150158174,25.580139372822302,904200000,19.36194702556818,2.060279731862152,1.7888234582829514,8.43712212817412,3.4367349823950137,12.8764492007958,46294.0000,107800000,995000000,1356.236912952438,7.57160145219847,0.593966427984505,100.99931553730325,5.67412333736397,14.893462976971406,0.022632567482205518,StrongBuy,6,3.68783056959159,-11.302005121126832,3.877947295423024,10.884459669884771,11.729191090269635,-4.633572742672403,,2.570941143019619,465915.49295774597,12.8764492007958,97.13859999999998,1.505050505050505,131.86165376739288,111.20621118579231,107800000,22.757294540590262,35.0533480500368,5.74,1.1088545,10.6408706166868,0.924242424242424,34.04879070254424,149.5,528967.8666666667,60.81894737631357,39892500,7100,59600000,59600000,151.47,6.313807834334949,3.452406115690837,6.50950934041242,131.0708,116.55173333333317,108.10740000000008,4.9901019321599716,4.290967203982074,71.57,0.538059362883039,450846,138.06556384707565
SEZL,NASDAQ,Sezzle Inc.,5864551730,174.4,Technology Services,37.218100790327576,29.193037974683545,73.9811938299793,46.47163203258424,66.07617066477826,41.503057994812124,34.048441717618935,68348000,29.802898636603054,12.236326288297505,12.873614303003086,40.7418497585807,29.78208191097138,91.9543295171233,46240.0000,72467000,140652000,42.02521377632068,52.9224982808486,0.73791441729954,10.37974683544304,30.8311811455877,50.258205594995054,1.003600624299323,Buy,6,8.3090885498865,-0.18674966656271022,12.608872405677197,70.05539792990855,26.12231060502194,1.442753067846159,,0.3836649920008981,2240194.02985075,103.343174998944,49.95150000000001,6.843839459521355,151.1771714685877,107.96195933886463,72467000,73.25650705344727,182.6580226904376,5.122114,6.7737536,41.0575039612731,0.0995076147944578,46.8893778755751,163.666667,587983.9333333336,57.229120456729895,33627018,201,209252000,239069000,195.71,12.479845211222182,-4.8190798450035395,11.438359905526395,153.56560000000002,100.4930333333334,91.70315000000001,7.6731967953863505,6.31293805491776,49.5,0.5300249800520316,560351,164.76884802748503
PRM,NYSE,"Perimeter Solutions, SA",5724131798,34.97,Process Industries,7.999585693142332,31.462933245473284,44.4527072722617,31.945189028878907,16.381326565145816,,22.177462827223803,498362000.00530905,,9.27304773911882,7.176876473380013,-50.5953198639422,5.60300835243996,-30.8683244487691,46325.0000,325927000.00347203,819873000.008734,-624.8587570621469,-10.5488288308824,1.34982840944463,118.83604505632039,-44.8557072511443,13.96634617661967,,StrongBuy,3,1.09591670879488,-1.0941673593379928,-5.134278778530804,-8.316991925382064,-12.7288770817452,-0.7531828815346767,,,1759735.8490758499,,90.9556,0.6355680913170941,33.32906464001999,28.317978476332012,325927000.00347203,25.29559297742744,30.63130369816959,1.576826,1.9092513,-38.0123687043773,0.187529787289904,-408.23045267489704,43.75,1964292.8333333333,53.22104501853254,163686920,371,208558000,103858750,38.17,-1.2983347445667537,1.8642586658898939,2.2780663517104065,33.853199999999994,29.31653333333333,28.468500000000002,5.836307056989688,8.860023448777287,16,0.9016746054418949,1524871,33.86514068905847
CSW,NYSE,"CSW Industrials, Inc.",5638035477,346.03,Process Industries,36.311740960828814,33.000311023114314,42.3752493474002,12.230023767977245,23.254897808382317,47.43060790898499,27.484893554914386,910979000,23.09541087958056,5.589329835415753,4.887729029808825,18.1727548901161,5.253885678374983,11.0722529586341,46324.0000,33799000,901698000,-12.789585674325194,7.26981225788515,0.863875403777156,40.71980479869864,10.3354016449019,20.893853741959646,,Buy,4,3.70022273371797,2.5859500685217243,8.319178926966787,11.371659542645679,43.40104217925276,2.837796971173617,0.5357725146852476,3.6140064823520546,400944.074074074,8.856468648541233,98.60289999999999,8.816070882981975,290.0448308280197,283.71170504118453,33799000,21.409775095610673,24.520493720536898,12.589825,0.831682,24.2010409105017,1.24393522761992,25.28740368371174,351.857143,171585.8,68.97512806165007,16293500.000000002,2700,132395999.99999999,144275000,351.52,17.262530075570165,25.336858881483625,15.693393652686117,284.04900000000004,285.6483333333336,281.91885000000036,4.99344696451966,6.11032510963386,230.45,1.0189549178202613,253135,303.31508430087695
ACMR,NASDAQ,"ACM Research, Inc.",5521848468.999999,79.9,Producer Manufacturing,29.90672319806178,34.184523084242834,44.2349449347809,-7.390140340327236,15.239516287823577,60.74659773435719,40.007150214080816,-870169000,36.60618926309105,5.284008923950115,5.995173033997254,12.4792626728111,3.3452643575271175,7.19220628959448,46241.0000,765962000,183999000,-15.901534526854228,7.06728486691467,0.21312606306631002,157.741935483871,9.47746621885496,41.906758338022954,,StrongBuy,2,2.93444162194601,-4.575738728834709,15.733860531991374,6.535583510565549,17.178772598576774,-13.687318734714815,16.08649197999798,-6.919447823977989,358658.57540787896,7.94246319525468,89.89789999999999,-1.5322221943050605,84.80649688214969,63.48416923320317,1168077000,50.754716981132084,40.94196507320517,1.997143,1.9530885,14.4347418573772,0.902824766557307,-18.685352018685357,107.5,1362769.6000000006,45.50253175054047,64117700,2513,-66608000.00000001,-106903000,127.19,12.061711079943912,-21.66666666666666,8.463014722537931,91.76980000000002,66.17,58.72185000000003,8.982109031001563,8.548270884539672,23.59,0.29317302081013796,613138,84.7138464213506
XMTR,NASDAQ,"Xometry, Inc.",5293258594,92.34,Technology Services,40.823927118546955,35.87907611395566,36.7715625582142,-3.5090172159427695,25.865169404376303,,134.59758470654256,120281000,,7.303241361342768,6.423210128213087,-4.66469941873493,17.104783004136344,-17.5469361620892,46331.0000,14996000,337355000,-3.3154212714184275,-10.1541884814601,1.20484362811148,138.78975950349107,-7.01027810550245,37.1674654546144,-27.131071716889924,Buy,5,3.07733988133674,-3.215923271076717,-5.423884246994089,-4.269298665633629,-7.132527098949481,0.08828210292421622,4.778986092966965,,584864.565587734,,92.9745,-0.2108547387685852,87.15855179034239,67.58467788552984,219141000,21.500000000000007,52.72907707575257,0.686045,1.2943825,-1.8403127438249,0.679258158090431,66.12149532710279,110.333333,899446.2666666667,53.176678382070484,53770500,1174,-24094000,-10946000,106.08,11.400651465798049,1.18343195266272,5.6282771421741895,90.79349999999997,67.35963333333335,64.91212500000002,6.404104427467407,6.283333196412432,35.86,0.9182426742116765,1243844,90.2798158740575
RELY,NASDAQ,"Remitly Global, Inc.",5068205154,24.07,Commercial Services,29.487143247496018,25.213481406101362,59.2007298741546,17.323335455466697,29.36668241079842,49.35411113389379,37.56705336644187,-351187000,27.927078229055073,2.582218385298249,3.096680774112637,7.74964157965621,5.579120598938414,12.9539473522855,46330.0000,543309000,183135000,,7.8695927176177,0.04330754650445211,46.857840146430746,6.11901003576963,44.790346613440725,,StrongBuy,,5.98168380284476,-5.031995322343979,10.726090383604834,,-12.834258692422704,0.9862860417271894,,-3.2919357711307544,510983.43749999994,8.85547430031416,84.4245,1.105643288542702,22.418413042219168,19.35966330634977,543309000,-1.5944399018806237,87.31517509727627,0.640721,0.3431694,9.24628908229911,0.157080896417469,334.61538461538464,28.95,3041727,56.72855170921684,210561080,3200,283262000,239977000,25.75,3.4601332473672888,1.3473684210526329,0.9415493783467376,21.9478,18.615433333333335,17.53622499999999,3.9669038884666015,4.608190150952757,12.08,0.48772088073836195,2791603,23.38011981412368
GBTG,NYSE,"Global Business Travel Group, Inc.",4925981445,9.43,Consumer Services,22.857142857142858,35.26570048309179,51.7875383043922,3.8263428991905815,12.174989682212134,59.23366834170854,41,1072000000,14.029638002283106,2.0922647071842015,1.6676692391998642,7.69492679605039,3.0624141436119596,6.3003663003663,46336.0000,434000000,1422000000,,3.95716100925758,0.998135487880671,47.574334898278565,2.92815798433776,,,Neutral,6,0.909176695255628,-10.656899888891957,2.3009708737864076,5.741974560872198,1.374916163648558,2.0706533538312994,19.38925680647535,2.498834498834499,100666.666666667,8.19857089131252,76.42679999999999,0.050057732834721605,9.140174646607935,7.965359309261616,434000000,0.21253985122209962,66.6077738515901,0.23,0.93181336,14.9131767109295,0.267616340924089,-36.11997447351628,9.5,1831195.1666666667,69.94812585301118,522373000.00000006,27000,104000000,26000000,9.54,0.21253985122209962,0.42598509052182265,0.03009221504489511,9.394200000000001,7.5468,7.5914000000000055,0.24931216509779675,0.25479972838628356,4.955,0.5795844092649614,1880543,9.407032705534325
DLO,NASDAQ,DLocal Limited,4482965642,15.2,Technology Services,39.42257913051247,65.23318874671129,36.6065068439914,38.57699478870873,46.59854096788136,22.632519356759975,18.52289649356695,-733784000,14.814937794127525,3.428487758175117,4.126291668426332,20.740828118842,7.875076419327095,37.1972540703243,46247.0000,724978000,2309000,63.605359317905,37.0163262235267,0.15859684749174802,47.57281553398057,17.9959161913958,60.04593609916016,0.3581682071248023,StrongBuy,6,4.61031744520299,-9.547437506399394,10.949166308346367,42.88644244462322,-13.395056600933103,-0.10113505100458496,2.807915602508078,-2.872661360726911,858388.5400314049,37.1972540703195,42.3723,1.483700362398166,13.962934126035343,13.19371312042289,824067000,7.80141843971631,17.329216518718635,0.820606,0.93769526,23.1421002627101,0.129370492365894,81.0576923076923,18.45,2772681.433333333,61.347883078433256,165878000,1274,421873000,437590650,16.78,3.4013605442176873,2.77214334009466,0.5408923195908587,13.467100000000023,13.200199999999997,13.401099999999992,3.86543543335823,2.795780688024157,10.38,0.44769933739539913,2375125,14.65669409620666
LASR,NASDAQ,"nLIGHT, Inc.",4244755463.9999995,75.25,Electronic Technology,92.13711138488296,55.18502748316172,31.2848680147528,4.705927371522597,31.620565304107807,,143.48529108922972,-97426000,,13.620285685698807,15.97026838667829,-5.18073577764514,9.888590734554745,-4.58850210904741,46240.0000,98699000,13431000,74.13581330057906,-10.0624103561314,0.08289825900376711,255.12033978291646,-5.08171665349862,3.2426408507578275,,StrongBuy,7,22.7313217762069,-4.525210427392327,-22.326568265682656,-9.835852376868964,-11.325155765688166,-4.581653799598008,18.35686679677037,,326662.5,,93.4595,0.3696373488953731,68.64570126070743,56.79865063231924,133633000.00000001,4.4848653151902305,58.121454086993054,0.524444,2.3140678,-0.116269842638946,0.147794914547728,,90.714286,1228613.0333333334,56.81801298276198,56408700,800,12298000,22169000,86.95,21.195039458850047,18.289711546019017,6.3698667164588025,68.82759999999999,62.77526666666666,55.551775000000006,9.801904609901861,8.002361638914277,19.83,0.5321562433426243,931458,69.25050393660497
PTRN,NASDAQ,Pattern Group Inc. - Series A,4179345469,23.63,Commercial Services,44.465634856597966,43.17513129017813,43.0294927734441,3.155300312035869,39.25895284442764,,41.98224415792998,-258214000,71.93990675821517,1.4137876006166816,1.5533222191180127,1.30068499061667,6.846199533542901,,46337.0000,289049000,22009000,-350.9925925925926,-31.1834444417895,0.05096213145084041,75.03703703703702,-5.43465382595709,,,StrongBuy,,7.30774678809909,-0.24225108075308013,109.98268398268397,5.002067295386978,-22.8191326021829,,1.8507465073371407,-6.1179453158318715,1087528.26086957,,26.9932,,22.978693608614666,16.844275615026156,289049000,59.77011494252874,104.58874458874456,0.562857,1.1625582,1.96523412988054,,83.12710911136107,24.625,2241889,46.37260084315848,155163570,2300,78924000,,29.8,3.458844133099821,-10.458507010231154,1.5272475783049757,23.362999999999996,16.51066666666667,16.084050000000005,6.36348222459942,6.27848743659184,8.92,0.6985242100429626,3039232,24.471449246989017
BELFA,NASDAQ,Bel Fuse Inc.,4057875527,235.51,Electronic Technology,29.015257440499052,25.1849387102716,39.5220227551895,10.056776543219016,26.302375502999283,60.11588727792525,24.187948504349585,164857000,26.0199703375087,5.225996348579615,4.397729983571041,16.4770848844366,,8.1667191735268,46323.0000,57800000,214205000,-3.0152993018765035,9.38330565733917,0.037676591842053506,103.14845165185886,7.21145446677436,7.717135355077875,,StrongBuy,,,0,7.3027591349739005,13.221804568956259,-1.6196535500427711,-10.883601457497344,4.569808499455922,1.2273908349774783,136070.70910556,14.710511272542893,77.19550000000001,5.433990409709009,235.14279070248222,201.81672708069217,57800000,-7.928378748191877,21.396907216494842,9.736667,1.3934588,20.0845592089172,0.753864656217675,-8.792270531400964,,196615.53333333333,51.48673330678834,2115260,4964,67929000,73336000,293.51,13.624740676412399,1.4779386418476295,15.98858765712392,242.56920000000002,218.59363333333332,198.35954999999987,6.550509098407354,7.332012994277748,107.51,0.7857663849968627,304825,230.05747840824432
DIOD,NASDAQ,Diodes Incorporated,3932409501,85.59,Electronic Technology,26.27490644280368,22.087060729330076,29.9716412277786,9.253997610104225,13.038699737628898,46.40281919219301,29.57940839109653,-286554000,18.648559923370872,2.371925201889899,2.6189104470990903,3.52263397767944,2.0810796813533656,4.6354762771824,46331.0000,372346000,53194000,234.9981837994915,3.50425826639325,0.0555084508041152,71.55742633794348,5.49939019960435,3.812189024615975,0.20368936367618257,Neutral,6,5.57245475548977,0.9865389146556727,13.122478386167147,1.7854915333989307,-0.6163963890363957,0.8598799283594752,10.942443455889151,-1.5904204245872067,185514.207034673,3.60105351272995,97.6506,2.7903463522476053,93.91964963814283,80.96795603998167,382163000,-26.7397072669691,43.2468619246862,2.893567,1.9085249,12.7190797125162,2.04477870735619,,126.5,577978.1,44.29589905042015,45944700,7989,137151000,128741000.00000001,125.99,8.355488036460324,-13.326582278481007,6.480207733095389,99.75659999999999,83.28373333333333,75.00537500000006,6.182638499308675,5.909758994378221,42.28,0.5099839990261104,539360,89.04342274882518
FLY,NASDAQ,Firefly Aerospace Inc.,3751132318,22.84,Electronic Technology,362.2072072072093,44.801718736012894,19.1563130479936,-148.72853523505677,162.9540071061982,,,-584381000,,17.592567668583236,20.144948155279934,-158.615094196745,3.3088837153374873,-58.0841355700578,46245.0000,792966000,299277000,-21.52418072721679,-36.3554164196483,0.047959785823670206,-67.37142857142857,-181.157946548824,,-0.45741780727592785,Buy,,5.81803678371563,-10.878606095613966,-11.435421787320873,-26.163282044534935,16.47313416797955,-28.020659120881486,125.18720090081636,,113452.803406671,,52.5072,-1.6126948928519973,26.452797552030564,29.496870835766806,892974000,-34.01704463382927,-2.351432235998293,-1.985714,0.686897,,0.291388695744774,-20.349761526232125,43.666667,4215864.533333333,48.45602087497636,164235210,1409,-237750000,-257449000,73.8,19.393622582331425,-20.83188908145581,2.111028907506907,29.27170000000001,29.37260000000001,27.4818,8.577008123106115,9.363501176435015,16,0.28474310527159474,2140172,22.33568726049007
COCO,NASDAQ,"The Vita Coco Company, Inc.",3721626670,64.84,Consumer Non-Durables,71.67329959547322,28.0838355287718,40.8969742981057,6.3998491259142645,18.171441417173583,35.787614526989735,32.98981660735046,-183337000,25.323064696959705,4.89472317986227,5.529863644921257,19.0983799279905,9.283080997888257,31.3695200782984,46330.0000,198154000,13087000,67.7903315428783,23.6374573493369,0.0350757288527927,90.93050647820967,15.5031458121464,14.441104658633952,0.5241709630310587,Buy,6,16.7865937238374,-0.21107426799236764,,27.027194905266526,6.939381347909338,0.3316829197163938,0.06543343500934763,-2.189255349636989,1814821.4285714298,24.1615694856858,86.2205,2.0520161693729264,70.25661434817162,60.12374793057074,198154000,-6.232827187274045,13.297221736851315,1.965455,0.7675716,19.3291105892484,0.119602003185968,112.28846654517054,83.888889,1292004.7,38.788745622052225,57397083,336,39025000,124440000,85.83,-6.986085210156348,-1.9210406897594858,3.548099926248444,73.63790000000003,62.38103333333338,58.765475000000016,5.628470557552527,3.911804271709169,31.92,0.5203362430740122,700024,69.04164033019113
BATRA,NASDAQ,"Atlanta Braves Holdings, Inc. - Series A",3173775980,52.78,Consumer Services,65.19138061218564,52.521658088157416,20.6964853529965,-3.5627692862174607,10.523456879537923,,,729006000,38.52799351512466,5.052421245285809,4.624460971255303,2.61525337784304,6.523345865869726,-4.46907475487148,46337.0000,111578000,623879000,-3.9857227840571157,-2.03668259894924,1.5589366507118,11.964361476453119,-2.96571449699454,,-39.32801666723588,Buy,4,1.328388108635,-0.00024229121427663103,0.3575366063738157,1.2822022619240214,5.772186813134192,-1.1303570329497545,,7.903532166785923,454963.975155279,,93.51280000000001,-0.7589271742872344,54.83132200178607,50.451851866294874,111578000,-4.9336174397639745,20.145686319144097,-0.403719,0.6450168,13.11363708391,0.632913967389603,4.232804232804237,61.6,66398.16666666667,33.46523825370821,10318187,1610,-26097000,-48500000,58.37,-4.088678902416864,-7.920446615491973,1.268636179634895,55.221000000000025,50.47093333333333,48.54747500000005,2.2144084805964166,2.207427127938014,41.5,1.34067705836319,208019,55.08743634615619
