Symbol,Exchange,Description,Market capitalization,Price,Sector,"Gross profit growth %, Quarterly YoY","Revenue growth %, Quarterly YoY","Gross margin %, Trailing 12 months","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Net debt, Annual","Enterprise value to EBITDA ratio, Trailing 12 months","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months",Upcoming earnings date,"Cash and equivalents, Annual","Long term debt, Annual","Earnings per share diluted growth %, TTM YoY","Return on invested capital %, Annual","Debt to equity ratio, Quarterly",Performance % 1 year,"Net margin %, Trailing 12 months","Revenue growth %, 5 year CAGR","Price to earning to growth, Trailing 12 months",Analyst Rating,"Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Shares buyback ratio %, Annual","Interest coverage, Annual","Return on capital employed %, Annual","Sloan ratio %, Annual",Buyback yield %,"Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Cash and short-term investments, Annual","Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day",Total common shares outstanding,"Number of employees, Annual","Free cash flow, Annual","Free cash flow, Trailing 12 months","High, 52 weeks","Performance %, 1 week","Performance %, 1 month","Average true range, 14, 1 day","Simple moving average, 50, 1 day","Simple moving average, 150, 1 day","Simple moving average, 200, 1 day","Volatility, 1 month","Volatility, 1 week","Low, 52 weeks","Relative volume, 1 week",Volume,"Exponential moving average, 21, 1 day",Industry,Gap
NTAP,NASDAQ,"NetApp, Inc.",38678830370,196.92,Electronic Technology,29.91765782250686,30.12202954399486,70.5357142857143,26.99696663296259,5.356871100289149,27.793930839802396,19.693372628072176,-851000000,17.858011566207878,5.090209736201299,5.1810064935064934,26.0416666666667,25.81693990862072,114.817813765182,46357.0000,2070000000,2691000000,25.18552547883242,32.789412822819,1.69498327759197,59.83766233766232,19.1829004329004,3.8442557189597437,1.0731371461157535,Buy,8,3.62390605890135,2.4875621890547266,15.53211009174312,26.280658180689226,-1.8242740134028295,1.9235328288961393,14.314603495594397,-0.44955097728473326,591709.401709402,71.76266996806373,99.5741,8.25,181.97345303832023,146.6381781364265,3584000000,24.13010590015129,91.64963503649633,9.999303,1.4319292,28.5037878787879,1.235,63.35598536330372,196.866667,2448888.7333333334,57.80029797530566,196419000,11700,1869000000,1650000000,209.06,6.593049691458253,-2.3650156180276714,8.485617214528618,183.81490000000008,142.8724666666667,133.91252499999985,4.3890097099201695,4.748389806034217,93.69,0.6493017778116972,1898837,189.40253740925218,Computer Peripherals,1.1436628544571505
RBRK,NYSE,"Rubrik, Inc.",22353637252.000004,107.83,Technology Services,36.06237895907853,37.88807848705867,80.206111097422,18.07032565942177,48.46313324550163,,214.26896587354892,-508092000,,14.107044875494271,14.02954980553477,-18.3116345843346,,,46359.0000,380196000,1154974000,46.36243667787664,-172.679007670431,,44.119219460037435,-16.497771333789,27.688915402041726,,StrongBuy,5,1.6111855633598,-54.31365892456286,-20.050850409241306,-35.8822505875784,7.169724160466376,-0.1545386086861959,28.391168151127,,346639.71556492004,,94.82839999999999,1.3946006006880254,89.70032946424087,75.78662546449858,1675775000,55.846220552102906,111.88838671644724,0.503246,1.242941,-15.378185916282,0.24659262386158,39.08980089394555,119.814815,3740541.7,64.35921902308843,167367140,3797,237840000,287423000,108.97,21.4028371988291,8.30654881478505,6.070353848196534,88.936,69.93999999999998,70.0482,6.214161145956677,7.498022739473026,42.25,1.0445604082293147,4004062,95.62423785737045,Information Technology Services,-2.30520099066489
SNX,NYSE,TD SYNNEX Corporation,21141892815.000004,264.41,Distribution Services,21.011581021887643,30.95737645031568,6.44336908518726,2.2227600659688873,6.939702222162307,18.915071393824938,13.86027868275929,2646593000,11.180151731618734,0.35500846187505714,0.297796102631104,2.57209295952158,2.3438194603940965,13.0232561367132,46289.0000,2435389000,3954410000,63.39154218388386,6.67686175733839,0.5273496850796711,76.4615589962627,1.61401069958381,25.626601431565366,0.2939723735656187,StrongBuy,6,2.68402072082401,4.327365240137125,3.9986338723311428,11.133144964135475,-1.431708447469027,2.333244257344892,,1.4072846555264755,2604535.875,8.189950941110416,92.1586,4.696370133533948,255.38436157865127,219.51292264695687,2435389000,-8.17503038721999,71.36098509397279,19.076817,1.4289594,3.17534565180411,2.13758385054229,87.87837654404778,330.727273,551979.5,56.09390230461689,79958800,24000,1389422000,374559000,296.47,4.369621852056533,1.892100192678237,8.072789375572947,254.08059999999995,227.19647999999992,209.24021000000008,2.684606335190927,3.085286675807758,142.22,0.8418771908065924,812375,258.6391270121719,Electronics Distributors,1.3128598848368584
SMTC,NASDAQ,Semtech Corporation,16629692912,178.19,Electronic Technology,36.77971289294326,32.719564888252215,51.9672815219798,15.212933641277173,15.472342615697782,118.44589204998671,51.28562313082626,327230000,89.09804050523793,14.435163347129256,14.388559220274855,12.3516938327117,22.206160000498482,23.6635826463168,46358.0000,195179000,511931000,537.1876323591698,-3.79382760710544,0.701045038404427,188.84746312206192,13.1165159334389,12.025094886413523,0.2073266364732992,StrongBuy,7,8.86369118047541,-7.413857860214189,3.1049899193548387,10.852137577616089,-12.133979325508726,1.280709157571484,18.62930069763566,1.9301619134691952,546861.979166667,,99.4785,1.8050098670183756,141.5035344742846,115.73082197802009,195179000,14.158498302261513,127.86445012787723,3.474463,2.352058,16.2014375010645,0.298896282266142,,209.285714,3207564.8,65.04954009210073,93325600,1920,159732000,182019000,182.13,11.434914480472777,22.148341102275843,12.013971383577106,135.89389999999997,122.26073333333336,111.20919999999997,7.265890286805379,7.6251859959046495,57.5,1.0849640628996187,4523892,149.3257903032409,Semiconductors,1.9695613249776083
DOCN,NYSE,"DigitalOcean Holdings, Inc.",15635727268,132.98,Technology Services,18.112184504944825,28.570644718792863,57.2215963992155,18.831585918771015,15.476515311645306,60.624572600866195,91.01741979509102,1446733000,52.355422201365556,16.66140309540081,15.489446263671825,14.8024998195058,15.002425568880515,62.2725720502863,46335.0000,254475000,1236651000,72.28243795161794,19.7849285123682,2.1250608392758,264.8285322359396,23.2653521416499,23.139378336961023,0.7805664305905546,Buy,5,5.09034747972398,0.3110581692534859,8.750780379041249,11.909793305089213,11.859520434454934,-5.721460758853651,17.92946073281586,4.913540371827006,616571.135430917,,82.24810000000001,1.417620191547871,124.30230855835802,105.13228951284077,254475000,-27.245869351132512,56.631330977620706,1.461039,1.5705462,31.8236438459401,1.06990232955084,-24.45482866043614,177.0625,2289123.1333333333,58.029584718188495,117580000,1462,169753000,179397000,187.5,1.5502100038182522,1.970707767809212,9.385288966143264,122.26779999999997,116.402,100.37295,6.7475779434336935,8.351587889644675,33.685,0.6423258883203423,3054822,121.5286552799748,Packaged Software,5.316742081447963
BHEL,NSE,Bharat Heavy Electricals Limited,15547050198.192064,439.9,Producer Manufacturing,1182.173844454965,40.292441465232706,13.2386334116727,15.744943637448108,18.05973440311831,62.97149891922069,46.49658436662012,-393467113.09999996,43.45514829221899,4.0846015613249245,4.1522018369854985,8.50154432849285,,,46332.0000,167180777.79999998,17983487.4,739.324762705755,6.25109742647023,,87.19148936170211,6.75817707836998,14.624210037369135,0.08310258433728143,Neutral,,,0,1.313705098954741,2.9501848735971237,-0.6456032865646576,,2.5154085757836833,-2.368144315300356,41708.79377239881,4.37505710534185,41.8033,,416.2556074133664,355.95776814369947,1268897676.6,8.376447400837645,73.15489076953354,0.10116551063,2.140237,9.39958030716537,,,381.944444,7582982.333333385,58.49527544180622,3482060000,85105,558886753.8,,446.5,3.02107728337236,3.505882352941171,12.950682916839853,418.46100000000007,361.8375333333331,339.8859000000001,2.8280366257987293,3.8158859787475072,229.54,0.5897246364897812,7669374,424.70873086154177,Electrical Products,-0.18639328984156836
BHEL,BSE,Bharat Heavy Electricals Limited,15547050198.192064,434,Producer Manufacturing,1182.173844454965,40.292441465232706,13.2386334116727,15.744943637448108,18.05973440311831,62.126916414962,45.87296570837266,-393467113.09999996,43.45514829221899,4.0846015613249245,4.14059269857827,8.50154432849285,,,46332.0000,167180777.79999998,17983487.4,739.324762705755,6.25109742647023,,84.13237165888842,6.75817707836998,14.624210037369135,0.082870237875947,Neutral,,,0,1.313705098954741,2.9501848735971237,-0.6456032865646576,,2.5154085757836833,-2.368144315300356,41708.79377239881,4.37505710534185,41.8033,,415.76753680777,355.7605205009125,1268897676.6,6.922887410692295,70.96710655899153,0.10116551063,2.140237,9.39958030716537,,,381.944444,457494.66666666727,56.64690281158629,3482060000,85105,558886753.8,,446.75,1.746571328097524,2.3343551049280773,12.096761676820222,418.04299999999984,361.669,339.7655,2.6499498159822394,3.438102639456434,220.1,0.4644443024196205,459060,423.9755090809926,Electrical Products,0.19859813084112682
HNGE,NYSE,"Hinge Health, Inc.",7643375494.000001,94.72,Technology Services,88.1580966214212,52.99788638226286,84.4939525956829,28.13203824039737,50.577350641899166,72.94008932696751,40.84665384746414,-355823000,71.23804821901679,10.082297880318475,10.85926264580362,13.4973286985408,22.06218031733018,29.6261734310148,46329.0000,207995000,3816000,,-105.191786802131,0.017091261820125003,62.60944206008584,14.7702764071377,,,StrongBuy,,8.05183312295155,-125.79687437435709,,-133.55896805441893,-64.54636073023879,2.345691378642086,62.62324362943558,,4110909.0909090904,,82.782,3.403373130034522,85.44292899608563,66.19062231693204,363862000,40.450771055753265,113.76664409839765,2.318917,1.3594885,14.1529675958009,0.0822784810126582,,107.733333,1819524.6,59.477072639814544,62468720,143,165377000,283923000,96.6599,6.42696629213483,8.736080817357365,4.36114643565248,86.53000000000002,63.484133333333375,58.62022499999999,4.926873446686443,4.933766806997743,30.08,0.8632801019417324,2060780,90.602226957555,Packaged Software,-0.04267577083111731
ZETA,NYSE,Zeta Global Holdings Corp.,7623283056.000001,30.37,Technology Services,37.37984843522876,43.5491923927351,54.1854645526034,14.18652101530811,29.72038888237084,,31.28873100860569,-102022000,55.187012350743544,4.795779081366652,5.038930551500853,3.39771987240249,8.206422464574844,-0.271166861384226,46336.0000,319764000,208798000,92.81997918834547,-3.34051427105354,0.23772122305846602,49.38514510575506,-0.138075737311069,28.795924082319036,,StrongBuy,4,5.9556276417856,-3.7561253789307227,77.64150943396227,2.830286472547302,-6.926825386575663,1.4945398086763628,8.981058782770788,-1.0116814089088098,395353.939393939,,98.2067,0.8745953094277127,27.22021712302841,21.881137331449793,319764000,63.36740182894029,76.56976744186048,0.970637,1.4360154,8.69005020762287,0.151901036897329,,31.357143,7157002.833333333,56.04025884927483,227375000,3300,185087000,224405000,32.81,2.0840336134453814,6.337535014005611,1.4110398576047989,26.45059999999998,20.93466666666666,20.617150000000002,4.47580366503066,4.344476755801325,14.365,0.4332060234137172,5711756,29.863094061721608,Packaged Software,0.29173419773095577
MXL,NASDAQ,"MaxLinear, Inc",6801081667,74.99,Electronic Technology,59.90087635802672,55.17171661474273,55.7446434535004,1.5013653636015662,29.710036391070876,,42.85142857142857,70802000,,12.098101114372595,11.89182646371258,-11.5956268785264,14.027283899581183,-21.3238988831356,46323.0000,74225000,135931000,51.948786299931335,-21.973430477864,0.30566166157907804,367.5187032418953,-18.2375687694444,-0.4620474651318651,,Buy,6,20.3194060699167,-2.1722430359400966,-10.179494828957836,-15.809547196591136,-17.140342241799306,0.21728896554360405,44.60665339437731,,419408.968609865,,93.9605,0.03398641776170466,70.85308622507765,55.88577779234662,74225000,-13.135642302791618,337.514585764294,1.75,3.9449234,-4.92995623363155,0.162473159154655,,101.5,2282311.6,56.10433773974791,90693200,1115,7021000,3308000,128.3,9.778948909383681,-5.18396763181187,5.9438492089136234,71.7286,60.13553333333332,49.66695000000001,6.591489623187168,8.026413786627801,12.77,0.7021070588046072,2628709,68.12368587766824,Semiconductors,5.020860307869364
ATHERENERG,NSE,Ather Energy Limited,6378797159.080769,1640,Consumer Durables,,88.78684455476264,5.70559461650112,-11.9533956467743,62.82749445676274,,,-201937305,,14.212643231259667,13.992137365459662,-11.1006390077473,,,46358.0000,18781185.2,52186117.199999996,,-27.1219061953446,,186.21291448516578,-9.18974194642891,115.06724853880299,,StrongBuy,,,-2.7421750265856875,-7.070768092713599,-26.965420448694893,43.679034885026184,,10.967846049306056,,101321.62498064523,,48.906000000000006,,1447.1492930752354,1041.6172377821415,272962349.59999996,69.0721649484536,113.26397919375813,-0.09254834272,1.0986599,-7.24208780230344,,72.12816654125909,1729.833333,4675860.533333333,59.60975362849832,394493200,3875,-46931577,,1744,-1.0259505129752564,11.709011647707927,66.0647088677128,1443.8859999999997,1067.889333333333,968.6424999999998,3.8851014062505786,4.895799132205809,534.5,0.5783626137990051,5010015,1569.4942258950389,Motor Vehicles,0
TBBB,NYSE,BBB Foods Inc.,5526905319,50.9,Retail Trade,60.92140172029124,55.71203136635676,16.3770800201287,1.5451575268317073,29.895955221895708,,,547330292.833505,78.7851001759861,1.1967290023940262,1.176695850568841,-0.91796796590462,17.951168589334397,-66.67457126255,46356.0000,79381962.7909564,598123918.907645,-2843.223443223443,-21.3810661143264,2.65160157284396,95.24357499041044,-3.68325733137445,37.12790350169,-0.011032903746444271,StrongBuy,4,3.51419238181486,-30.772611462810097,-0.3804985576460235,-4.3087833582334865,-12.34446916609873,-1.5465261931956484,,7.92988550669432,139387.24339147902,,62.216100000000004,1.5827228812776775,46.55385490964652,39.36438122575711,230188269.974137,16.183519744350598,54.75828519306779,-0.6104952693200001,0.0456788,1.51897884209176,1.82926822162695,-46.43696162881753,54.50504632649999,740821.2333333333,61.11615205276555,65334070,29202,62893880,187957810,52.22,-1.6425120772946888,4.732510288065837,1.5847344165349004,45.43280000000002,40.005733333333374,38.58524999999999,2.9568088675437156,2.8710678184763125,23.81,0.5455987989945227,449620,49.49209083704316,Food Retail,1.0117040269787843
